param,value,pH,E1_eq_eff,E2_eq_eff,it0_1_eff,it0_2_eff,E_mix_with_edl_FULL,E_mix_without_edl,delta_E_mix,i_mix_phys_with_edl_FULL_A_per_m,i_mix_phys_without_edl_A_per_m,delta_i_mix_phys_A_per_m,i_mix_abs_with_edl_FULL_A,i_mix_abs_without_edl_A,delta_i_mix_abs_A,i_mix_avg_with_edl_FULL_A_per_m2,i_mix_avg_without_edl_A_per_m2,delta_i_mix_avg_A_per_m2,ratio_i_mix_avg,pct_i_mix_avg,ratio_i_mix_abs,pct_i_mix_abs,ratio_i_mix_phys,pct_i_mix_phys,max_abs_phi_tilde_with_edl,debye_huckel_ok_with_edl,hover_params,value_M
C_tot,0.1,7.0,0.1,0.834,0.0001852573885166257,0.0001852573885166257,0.6430397395213094,0.4670000000000001,0.17603973952130936,2.1870899968258683e-09,5.878017703936222e-09,-3.690927707110354e-09,2.1870899968258683e-11,5.878017703936222e-11,-3.690927707110354e-11,0.04374179993651736,0.11756035407872444,-0.07381855414220707,0.3720795184678128,-62.792048153218715,0.3720795184678128,-62.79204815321872,0.37207951846781284,-62.792048153218715,9.770652884843798,False,C_tot=0.0001 M<br>lambda_D=None<br>epsilon_r=78.5<br>T=298<br>pH=7<br>L_Au=2.5e-08<br>L_gap=1e-08<br>L_Pd_len=2.5e-08<br>Cdl_Au=0.2<br>Cdl_C=0.1<br>Cdl_Pd=0.4<br>pzc_Au=0.93<br>pzc_C=0.5<br>pzc_Pd=0.78<br>it0_1=0.000185257<br>it0_2=0.000185257<br>alpha1=0.5<br>alpha2=0.5<br>z_R1=-1<br>z_O2=1<br>E1_eq=0.1<br>E2_eq=0.834<br>E1_eq_eff=0.1<br>E2_eq_eff=0.834<br>it0_1_eff=0.000185257<br>it0_2_eff=0.000185257,0.0001
C_tot,0.193069772888325,7.0,0.1,0.834,0.0001852573885166257,0.0001852573885166257,0.6403922995137572,0.46699999999999986,0.17339229951375734,2.2848629929495153e-09,5.878017703936201e-09,-3.5931547109866853e-09,2.2848629929495155e-11,5.8780177039362e-11,-3.5931547109866846e-11,0.045697259858990306,0.117560354078724,-0.07186309421973369,0.38871318666145943,-61.128681333854054,0.38871318666145943,-61.128681333854054,0.3887131866614594,-61.12868133385406,9.5508662371325,False,C_tot=0.00019307 M<br>lambda_D=None<br>epsilon_r=78.5<br>T=298<br>pH=7<br>L_Au=2.5e-08<br>L_gap=1e-08<br>L_Pd_len=2.5e-08<br>Cdl_Au=0.2<br>Cdl_C=0.1<br>Cdl_Pd=0.4<br>pzc_Au=0.93<br>pzc_C=0.5<br>pzc_Pd=0.78<br>it0_1=0.000185257<br>it0_2=0.000185257<br>alpha1=0.5<br>alpha2=0.5<br>z_R1=-1<br>z_O2=1<br>E1_eq=0.1<br>E2_eq=0.834<br>E1_eq_eff=0.1<br>E2_eq_eff=0.834<br>it0_1_eff=0.000185257<br>it0_2_eff=0.000185257,0.00019306977288832499
C_tot,0.372759372031494,7.0,0.1,0.834,0.0001852573885166257,0.0001852573885166257,0.6368590634204294,0.46699999999999997,0.16985906342042945,2.426110488735252e-09,5.8780177039362105e-09,-3.4519072152009586e-09,2.426110488735252e-11,5.878017703936211e-11,-3.451907215200959e-11,0.04852220977470503,0.11756035407872421,-0.06903814430401918,0.4127429706634957,-58.72570293365043,0.4127429706634957,-58.72570293365044,0.41274297066349575,-58.725702933650425,9.24106322344116,False,C_tot=0.000372759 M<br>lambda_D=None<br>epsilon_r=78.5<br>T=298<br>pH=7<br>L_Au=2.5e-08<br>L_gap=1e-08<br>L_Pd_len=2.5e-08<br>Cdl_Au=0.2<br>Cdl_C=0.1<br>Cdl_Pd=0.4<br>pzc_Au=0.93<br>pzc_C=0.5<br>pzc_Pd=0.78<br>it0_1=0.000185257<br>it0_2=0.000185257<br>alpha1=0.5<br>alpha2=0.5<br>z_R1=-1<br>z_O2=1<br>E1_eq=0.1<br>E2_eq=0.834<br>E1_eq_eff=0.1<br>E2_eq_eff=0.834<br>it0_1_eff=0.000185257<br>it0_2_eff=0.000185257,0.000372759372031494
C_tot,0.7196856730011519,7.0,0.1,0.834,0.0001852573885166257,0.0001852573885166257,0.632214666768037,0.46699999999999986,0.1652146667680371,2.624502740922117e-09,5.8780177039362014e-09,-3.2535149630140845e-09,2.624502740922117e-11,5.878017703936202e-11,-3.253514963014085e-11,0.052490054818442336,0.11756035407872403,-0.0650702992602817,0.44649452810675005,-55.350547189325,0.44649452810675005,-55.35054718932499,0.4464945281067501,-55.350547189324985,8.820238123513143,False,C_tot=0.000719686 M<br>lambda_D=None<br>epsilon_r=78.5<br>T=298<br>pH=7<br>L_Au=2.5e-08<br>L_gap=1e-08<br>L_Pd_len=2.5e-08<br>Cdl_Au=0.2<br>Cdl_C=0.1<br>Cdl_Pd=0.4<br>pzc_Au=0.93<br>pzc_C=0.5<br>pzc_Pd=0.78<br>it0_1=0.000185257<br>it0_2=0.000185257<br>alpha1=0.5<br>alpha2=0.5<br>z_R1=-1<br>z_O2=1<br>E1_eq=0.1<br>E2_eq=0.834<br>E1_eq_eff=0.1<br>E2_eq_eff=0.834<br>it0_1_eff=0.000185257<br>it0_2_eff=0.000185257,0.000719685673001152
C_tot,1.3894954943731375,7.0,0.1,0.834,0.0001852573885166257,0.0001852573885166257,0.6262151282978341,0.4670000000000001,0.15921512829783402,2.893509428567227e-09,5.878017703936222e-09,-2.9845082753689953e-09,2.893509428567227e-11,5.878017703936222e-11,-2.9845082753689955e-11,0.05787018857134454,0.11756035407872444,-0.0596901655073799,0.4922593932695345,-50.77406067304655,0.4922593932695345,-50.77406067304655,0.4922593932695345,-50.77406067304655,8.276747694091021,False,C_tot=0.0013895 M<br>lambda_D=None<br>epsilon_r=78.5<br>T=298<br>pH=7<br>L_Au=2.5e-08<br>L_gap=1e-08<br>L_Pd_len=2.5e-08<br>Cdl_Au=0.2<br>Cdl_C=0.1<br>Cdl_Pd=0.4<br>pzc_Au=0.93<br>pzc_C=0.5<br>pzc_Pd=0.78<br>it0_1=0.000185257<br>it0_2=0.000185257<br>alpha1=0.5<br>alpha2=0.5<br>z_R1=-1<br>z_O2=1<br>E1_eq=0.1<br>E2_eq=0.834<br>E1_eq_eff=0.1<br>E2_eq_eff=0.834<br>it0_1_eff=0.000185257<br>it0_2_eff=0.000185257,0.0013894954943731374
C_tot,2.6826957952797246,7.0,0.1,0.834,0.0001852573885166257,0.0001852573885166257,0.618617402318926,0.4670000000000001,0.15161740231892595,3.244267168251364e-09,5.8780177039362204e-09,-2.6337505356848563e-09,3.244267168251364e-11,5.878017703936221e-11,-2.633750535684857e-11,0.06488534336502728,0.11756035407872442,-0.05267501071369714,0.5519321872880439,-44.80678127119561,0.5519321872880439,-44.80678127119561,0.5519321872880439,-44.8067812711956,7.615250396935632,False,C_tot=0.0026827 M<br>lambda_D=None<br>epsilon_r=78.5<br>T=298<br>pH=7<br>L_Au=2.5e-08<br>L_gap=1e-08<br>L_Pd_len=2.5e-08<br>Cdl_Au=0.2<br>Cdl_C=0.1<br>Cdl_Pd=0.4<br>pzc_Au=0.93<br>pzc_C=0.5<br>pzc_Pd=0.78<br>it0_1=0.000185257<br>it0_2=0.000185257<br>alpha1=0.5<br>alpha2=0.5<br>z_R1=-1<br>z_O2=1<br>E1_eq=0.1<br>E2_eq=0.834<br>E1_eq_eff=0.1<br>E2_eq_eff=0.834<br>it0_1_eff=0.000185257<br>it0_2_eff=0.000185257,0.0026826957952797246
C_tot,5.17947467923121,7.0,0.1,0.834,0.0001852573885166257,0.0001852573885166257,0.6092272858783538,0.4670000000000002,0.14222728587835365,3.6809912233754885e-09,5.878017703936238e-09,-2.1970264805607493e-09,3.680991223375488e-11,5.878017703936238e-11,-2.1970264805607497e-11,0.07361982446750977,0.11756035407872475,-0.04394052961121499,0.6262300334533695,-37.37699665466305,0.6262300334533695,-37.37699665466305,0.6262300334533695,-37.376996654663046,6.858018363559976,False,C_tot=0.00517947 M<br>lambda_D=None<br>epsilon_r=78.5<br>T=298<br>pH=7<br>L_Au=2.5e-08<br>L_gap=1e-08<br>L_Pd_len=2.5e-08<br>Cdl_Au=0.2<br>Cdl_C=0.1<br>Cdl_Pd=0.4<br>pzc_Au=0.93<br>pzc_C=0.5<br>pzc_Pd=0.78<br>it0_1=0.000185257<br>it0_2=0.000185257<br>alpha1=0.5<br>alpha2=0.5<br>z_R1=-1<br>z_O2=1<br>E1_eq=0.1<br>E2_eq=0.834<br>E1_eq_eff=0.1<br>E2_eq_eff=0.834<br>it0_1_eff=0.000185257<br>it0_2_eff=0.000185257,0.00517947467923121
C_tot,10.0,7.0,0.1,0.834,0.0001852573885166257,0.0001852573885166257,0.5979829354430014,0.4670000000000001,0.13098293544300132,4.192317292208204e-09,5.878017703936221e-09,-1.6857004117280172e-09,4.192317292208204e-11,5.878017703936221e-11,-1.685700411728017e-11,0.08384634584416407,0.11756035407872442,-0.03371400823456035,0.713219575606384,-28.678042439361594,0.7132195756063842,-28.67804243936159,0.7132195756063842,-28.678042439361587,6.038944611092431,False,C_tot=0.01 M<br>lambda_D=None<br>epsilon_r=78.5<br>T=298<br>pH=7<br>L_Au=2.5e-08<br>L_gap=1e-08<br>L_Pd_len=2.5e-08<br>Cdl_Au=0.2<br>Cdl_C=0.1<br>Cdl_Pd=0.4<br>pzc_Au=0.93<br>pzc_C=0.5<br>pzc_Pd=0.78<br>it0_1=0.000185257<br>it0_2=0.000185257<br>alpha1=0.5<br>alpha2=0.5<br>z_R1=-1<br>z_O2=1<br>E1_eq=0.1<br>E2_eq=0.834<br>E1_eq_eff=0.1<br>E2_eq_eff=0.834<br>it0_1_eff=0.000185257<br>it0_2_eff=0.000185257,0.01
C_tot,19.306977288832496,7.0,0.1,0.834,0.0001852573885166257,0.0001852573885166257,0.585045798731103,0.4670000000000001,0.11804579873110288,4.742364122446854e-09,5.878017703936222e-09,-1.1356535814893678e-09,4.7423641224468543e-11,5.878017703936222e-11,-1.1356535814893681e-11,0.09484728244893709,0.11756035407872444,-0.02271307162978735,0.8067965020369239,-19.320349796307614,0.8067965020369238,-19.320349796307628,0.8067965020369238,-19.32034979630762,5.197017594549775,False,C_tot=0.019307 M<br>lambda_D=None<br>epsilon_r=78.5<br>T=298<br>pH=7<br>L_Au=2.5e-08<br>L_gap=1e-08<br>L_Pd_len=2.5e-08<br>Cdl_Au=0.2<br>Cdl_C=0.1<br>Cdl_Pd=0.4<br>pzc_Au=0.93<br>pzc_C=0.5<br>pzc_Pd=0.78<br>it0_1=0.000185257<br>it0_2=0.000185257<br>alpha1=0.5<br>alpha2=0.5<br>z_R1=-1<br>z_O2=1<br>E1_eq=0.1<br>E2_eq=0.834<br>E1_eq_eff=0.1<br>E2_eq_eff=0.834<br>it0_1_eff=0.000185257<br>it0_2_eff=0.000185257,0.019306977288832496
C_tot,37.27593720314938,7.0,0.1,0.834,0.0001852573885166257,0.0001852573885166257,0.5708428997720539,0.4670000000000001,0.10384289977205385,5.2719049938835365e-09,5.878017703936221e-09,-6.061127100526848e-10,5.2719049938835365e-11,5.878017703936221e-11,-6.061127100526847e-12,0.10543809987767072,0.11756035407872442,-0.0121222542010537,0.8968848444184166,-10.31151555815834,0.8968848444184166,-10.311515558158334,0.8968848444184166,-10.311515558158336,4.37035244327601,False,C_tot=0.0372759 M<br>lambda_D=None<br>epsilon_r=78.5<br>T=298<br>pH=7<br>L_Au=2.5e-08<br>L_gap=1e-08<br>L_Pd_len=2.5e-08<br>Cdl_Au=0.2<br>Cdl_C=0.1<br>Cdl_Pd=0.4<br>pzc_Au=0.93<br>pzc_C=0.5<br>pzc_Pd=0.78<br>it0_1=0.000185257<br>it0_2=0.000185257<br>alpha1=0.5<br>alpha2=0.5<br>z_R1=-1<br>z_O2=1<br>E1_eq=0.1<br>E2_eq=0.834<br>E1_eq_eff=0.1<br>E2_eq_eff=0.834<br>it0_1_eff=0.000185257<br>it0_2_eff=0.000185257,0.03727593720314938
